,Unnamed: 0,Company ID,Companies,Revenue,Business Status,Revenue Growth %,Last Financing Size,Website,LinkedIn URL,Last Financing Valuation,Total Patent Documents,Active Patent Documents,Acquirers,Active Investors,Total Clinical Trials,Year Founded,Business Status Rank,Age,Age Score,Revenue QRank,Revenue Growth % QRank,Last Financing Size QRank,Last Financing Valuation QRank,Total Patent Documents QRank,Active Patent Documents QRank,Total Clinical Trials QRank,Weighted Company Score,Company Score,total_investor_score,avg_investor_score,Final Score,Company Maturity
1484,1490,56200-24,Encompass Group,0.0,Generating Revenue,0.0,0.0,www.encompass-group.ca,http://www.linkedin.com/company/encompass-group-llc,0.0,0.0,0.0,Grid Cloud Solutions,Unknown,0.0,2004.0,8,21.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.24104234527687,25.679558583977496,25.679558583977496,21.96030046462718,21.96030046462718
1608,1617,156857-86,Integrated Device Technology (India Operations),0.0,Generating Revenue,0.0,0.0,Unknown,Unknown,0.0,0.0,0.0,InfoTech Enterprises,Unknown,0.0,0.0,8,2025.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.24104234527687,25.679558583977496,25.679558583977496,21.96030046462718,21.96030046462718
787,787,224805-52,Rant & Rave,18.97,Generating Revenue,-5.71,65.0,www.rantandrave.com,http://www.linkedin.com/company/rant-and-rave,65.0,0.0,0.0,Upland Software,Unknown,0.0,2000.0,8,25.0,4,4.0,0.0,6.0,6.0,0.0,0.0,0.0,71.0,43.64820846905537,0.0,0.0,21.824104234527685,21.824104234527685
895,895,148784-32,Ballard Technology,11.0,Profitable,0.0,24.64,www.ballardtech.com,Unknown,24.64,6.0,3.0,Astronics,Unknown,0.0,1986.0,10,39.0,4,3.0,0.0,4.0,4.0,3.0,1.0,0.0,71.0,43.64820846905537,0.0,0.0,21.824104234527685,21.824104234527685
726,726,465482-26,Field 16,23.0,Generating Revenue,0.0,77.85,www.heavy16.com,Unknown,77.85,0.0,0.0,Hydrofarm,Unknown,0.0,2010.0,8,15.0,4,4.0,0.0,6.0,6.0,0.0,0.0,0.0,71.0,43.64820846905537,0.0,0.0,21.824104234527685,21.824104234527685
783,783,63616-06,Innovative Design Solutions,19.0,Profitable,0.0,34.2,www.idselectronics.com,Unknown,34.2,0.0,0.0,LCI Industries,Unknown,0.0,1992.0,10,33.0,4,4.0,0.0,5.0,4.0,0.0,0.0,0.0,71.0,43.64820846905537,0.0,0.0,21.824104234527685,21.824104234527685
421,421,150966-46,Groupe Alimentaire RT,99.55,Generating Revenue,0.0,25.09,www.gestiongrt.com,Unknown,25.09,0.0,0.0,Colabor,Unknown,0.0,1949.0,8,76.0,4,7.0,0.0,4.0,4.0,0.0,0.0,0.0,71.0,43.64820846905537,0.0,0.0,21.824104234527685,21.824104234527685
1425,1431,125256-88,Data Management I,0.0,Generating Revenue,0.0,218.7,Unknown,Unknown,218.7,4.0,0.0,Scantron,Unknown,0.0,0.0,8,2025.0,4,0.0,0.0,8.0,8.0,2.0,0.0,0.0,71.0,43.64820846905537,0.0,0.0,21.824104234527685,21.824104234527685
568,568,124203-70,1Touch Marketing,50.0,Profitable,0.0,17.0,www.1touchmarketing.com,Unknown,17.0,0.0,0.0,SafeonTheMove,Unknown,0.0,2003.0,10,22.0,4,6.0,0.0,3.0,3.0,0.0,0.0,0.0,70.5,43.322475570032566,0.0,0.0,21.661237785016283,21.661237785016283
1766,1783,125812-45,Ophthalmic Technologies,0.0,Generating Revenue,0.0,246.35,Unknown,Unknown,369.5,0.0,0.0,OPKO Health,Unknown,0.0,0.0,8,2025.0,4,0.0,0.0,8.0,9.0,0.0,0.0,0.0,70.5,43.322475570032566,0.0,0.0,21.661237785016283,21.661237785016283
922,922,63102-52,FineLine Prototyping,9.7,Profitable,0.0,36.86,www.finelineprototyping.com,Unknown,36.86,0.0,0.0,Proto Labs,Unknown,0.0,2001.0,10,24.0,4,3.0,0.0,5.0,5.0,0.0,0.0,0.0,70.5,43.322475570032566,0.0,0.0,21.661237785016283,21.661237785016283
1565,1574,61706-71,Hayes Technology Group,0.0,Generating Revenue,0.0,6.2,www.hayestechnology.com,Unknown,6.2,0.0,0.0,Attunity,Unknown,0.0,1998.0,8,27.0,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,41.0,24.104234527687293,19.18414082450084,19.18414082450084,21.644187676094067,21.644187676094067
1569,1578,117696-70,HealthGrid,0.0,Generating Revenue,0.0,110.0,www.healthgrid.com,Unknown,110.0,0.0,0.0,Veradigm,Unknown,0.0,2014.0,8,11.0,10,0.0,0.0,7.0,7.0,0.0,0.0,0.0,69.5,42.67100977198697,0.0,0.0,21.335504885993483,21.335504885993483
2037,2059,63623-98,TwoBrightLights,0.0,Generating Revenue,0.0,5.3,www.twobrightlights.com,http://www.linkedin.com/company/two-bright-lights-inc-,5.3,0.0,0.0,The Knot Worldwide,Unknown,0.0,2009.0,8,16.0,4,0.0,0.0,2.0,1.0,0.0,0.0,0.0,38.5,22.475570032573287,20.097045848330215,20.097045848330215,21.28630794045175,21.28630794045175
1247,1251,65221-57,AMT Labs,0.0,Generating Revenue,0.0,19.5,www.amtlabs.net,Unknown,19.5,2.0,0.0,Innophos,Unknown,0.0,1988.0,8,37.0,4,0.0,0.0,3.0,3.0,1.0,0.0,0.0,47.0,28.01302931596091,14.350341561634483,14.350341561634483,21.181685438797697,21.181685438797697
962,962,101050-12,Booj,7.5,Profitable,10.29,26.25,www.booj.com,http://www.linkedin.com/company/booj,26.25,0.0,0.0,REMAX,Unknown,0.0,2005.0,10,20.0,4,2.0,4.0,4.0,4.0,0.0,0.0,0.0,69.0,42.34527687296416,0.0,0.0,21.17263843648208,21.17263843648208
749,749,57703-69,BAF Technologies,20.9,Profitable,0.0,29.7,www.baftechnologies.com,http://www.linkedin.com/company/baf-interaktif-medya-ajans-,29.7,0.0,0.0,Westport Fuel Systems,Unknown,0.0,1992.0,10,33.0,4,4.0,0.0,4.0,4.0,0.0,0.0,0.0,69.0,42.34527687296416,0.0,0.0,21.17263843648208,21.17263843648208
1110,1111,118318-96,Realtime Technologies,1.6,Profitable,0.0,1.65,www.simcreator.com,Unknown,1.65,0.0,0.0,Arotech,Unknown,0.0,1998.0,10,27.0,4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,46.5,27.687296416938107,14.350341561634483,14.350341561634483,21.018818989286295,21.018818989286295
700,700,41275-36,Performance Technologies,25.95,Generating Revenue,-4.21,34.0,www.pt.com,Unknown,34.0,1.0,0.0,Ribbon Communications,Unknown,0.0,1981.0,8,44.0,4,5.0,0.0,5.0,4.0,1.0,0.0,0.0,68.5,42.01954397394137,0.0,0.0,21.009771986970684,21.009771986970684
1264,1268,268833-43,ARGES,0.0,Generating Revenue,0.0,73.67,www.arges.de,Unknown,73.67,21.0,10.0,Novanta,Unknown,0.0,1993.0,8,32.0,4,0.0,0.0,6.0,6.0,5.0,4.0,0.0,68.5,42.01954397394137,0.0,0.0,21.009771986970684,21.009771986970684
1539,1547,157135-33,Fumapharm,0.0,Generating Revenue,0.0,235.0,www.fumapharm.ch,Unknown,235.0,0.0,0.0,Biogen,Unknown,0.0,1983.0,8,42.0,4,0.0,0.0,8.0,8.0,0.0,0.0,0.0,68.0,41.69381107491856,0.0,0.0,20.84690553745928,20.84690553745928
1749,1764,113103-82,NSB Retail Systems,0.0,Generating Revenue,0.0,294.39,www.nsbgroup.com,Unknown,294.39,0.0,0.0,Epicor Software,Unknown,0.0,1995.0,8,30.0,4,0.0,0.0,8.0,8.0,0.0,0.0,0.0,68.0,41.69381107491856,0.0,0.0,20.84690553745928,20.84690553745928
826,826,182369-62,American Utility Management,15.0,Generating Revenue,-50.0,69.41,www.aum-inc.com,http://www.linkedin.com/company/aum,69.41,0.0,0.0,RealPage,Unknown,0.0,1994.0,8,31.0,4,3.0,0.0,6.0,6.0,0.0,0.0,0.0,68.0,41.69381107491856,0.0,0.0,20.84690553745928,20.84690553745928
1890,1910,223817-14,Rouse Services,0.0,Generating Revenue,0.0,251.72,www.rouseservices.com,http://www.linkedin.com/company/rouse-services-llc,251.72,0.0,0.0,RB Global,Unknown,0.0,1920.0,8,105.0,4,0.0,0.0,8.0,8.0,0.0,0.0,0.0,68.0,41.69381107491856,0.0,0.0,20.84690553745928,20.84690553745928
1864,1884,158557-42,RD Card Holdings Australia,0.0,Generating Revenue,0.0,328.8,Unknown,Unknown,328.8,0.0,0.0,WEX,Unknown,0.0,0.0,8,2025.0,4,0.0,0.0,8.0,8.0,0.0,0.0,0.0,68.0,41.69381107491856,0.0,0.0,20.84690553745928,20.84690553745928
869,869,186747-04,TruCode,12.5,Generating Revenue,0.0,74.8,www.trucode.com,Unknown,74.8,0.0,0.0,TruBridge,Unknown,0.0,2005.0,8,20.0,4,3.0,0.0,6.0,6.0,0.0,0.0,0.0,68.0,41.69381107491856,0.0,0.0,20.84690553745928,20.84690553745928
1284,1288,154343-98,Avago Technologies (Printer Semiconductor Business),0.0,Generating Revenue,0.0,288.0,Unknown,Unknown,288.0,0.0,0.0,Marvell International,Unknown,0.0,0.0,8,2025.0,4,0.0,0.0,8.0,8.0,0.0,0.0,0.0,68.0,41.69381107491856,0.0,0.0,20.84690553745928,20.84690553745928
1485,1491,53431-39,Endeka,0.0,Generating Revenue,0.0,6.49,www.endekagroup.com,Unknown,6.49,0.0,0.0,Boingo Wireless,Unknown,0.0,2004.0,8,21.0,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,41.0,24.104234527687293,17.371466100925957,17.371466100925957,20.737850314306627,20.737850314306627
2036,2058,53906-05,ttMobiles,0.0,Generating Revenue,0.0,8.66,www.ttmobiles.com,Unknown,8.66,0.0,0.0,Tangoe,Unknown,0.0,2002.0,8,23.0,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,41.0,24.104234527687293,17.371466100925957,17.371466100925957,20.737850314306627,20.737850314306627
667,667,125714-62,Embla Systems,30.0,Profitable,0.0,16.57,www.embla.com,http://www.linkedin.com/company/natus-neurology,16.57,0.0,0.0,Natus Medical,Unknown,0.0,2002.0,10,23.0,4,5.0,0.0,3.0,3.0,0.0,0.0,0.0,67.5,41.36807817589576,0.0,0.0,20.68403908794788,20.68403908794788
1816,1835,141100-57,PowderPure,0.0,Generating Revenue,0.0,64.6,www.powderpure.com,Unknown,64.6,11.0,10.0,International Flavors & Fragrances,Unknown,0.0,2000.0,8,25.0,4,0.0,0.0,6.0,6.0,4.0,4.0,0.0,67.0,41.04234527687296,0.0,0.0,20.52117263843648,20.52117263843648
647,647,109083-79,Roccat,34.2,Generating Revenue,0.0,16.07,www.roccat.com,http://www.linkedin.com/company/roccat,16.07,13.0,3.0,Turtle Beach,Unknown,0.0,2007.0,8,18.0,4,5.0,0.0,3.0,3.0,4.0,1.0,0.0,67.0,41.04234527687296,0.0,0.0,20.52117263843648,20.52117263843648
696,696,267936-58,Bar Code Specialties,26.3,Generating Revenue,21.76,10.39,www.bcssolutions.com,Unknown,10.39,0.0,0.0,OMNIQ,Unknown,0.0,1992.0,8,33.0,4,5.0,7.0,2.0,2.0,0.0,0.0,0.0,66.5,40.71661237785016,0.0,0.0,20.35830618892508,20.35830618892508
1246,1250,54527-86,AmniSure International,0.0,Generating Revenue,0.0,160.0,www.amnisure.com,Unknown,160.0,0.0,0.0,Qiagen,Unknown,2.0,2005.0,8,20.0,4,0.0,0.0,7.0,7.0,0.0,0.0,1.0,66.5,40.71661237785016,0.0,0.0,20.35830618892508,20.35830618892508
1832,1852,106794-73,Prosoft Technology,0.0,Generating Revenue,0.0,104.1,www.prosoft-technology.com,http://www.linkedin.com/company/prosoft-technology-inc,104.1,5.0,0.0,Belden,Unknown,0.0,1990.0,8,35.0,4,0.0,0.0,7.0,7.0,2.0,0.0,0.0,66.5,40.71661237785016,0.0,0.0,20.35830618892508,20.35830618892508
1006,1007,148216-06,Littelfuse Italy,5.98,Profitable,7.46,6.34,www.sigmar.com,Unknown,6.34,12.0,11.0,Littelfuse,Unknown,0.0,1982.0,10,43.0,4,2.0,3.0,2.0,2.0,4.0,4.0,0.0,66.5,40.71661237785016,0.0,0.0,20.35830618892508,20.35830618892508
914,914,184330-45,Integral Analytics,10.0,Generating Revenue,0.0,23.81,www.integralanalytics.com,http://www.linkedin.com/company/integral-analytics,23.81,13.0,7.0,Willdan Group,Unknown,0.0,2005.0,8,20.0,4,3.0,0.0,4.0,4.0,4.0,3.0,0.0,66.5,40.71661237785016,0.0,0.0,20.35830618892508,20.35830618892508
717,717,458383-51,Next Generation Lotteries,24.37,Generating Revenue,-18.47,43.92,www.nextgl.com,Unknown,43.92,0.0,0.0,Pollard Banknote,Unknown,0.0,1996.0,8,29.0,4,4.0,0.0,5.0,5.0,0.0,0.0,0.0,66.5,40.71661237785016,0.0,0.0,20.35830618892508,20.35830618892508
1262,1266,471226-51,Archetype Themes,0.0,Generating Revenue,0.0,32.0,www.archetypethemes.co,http://www.linkedin.com/company/archetype-themes,32.0,0.0,0.0,WeCommerce Holdings,Unknown,0.0,2017.0,8,8.0,10,0.0,0.0,4.0,4.0,0.0,0.0,0.0,56.0,33.87622149837133,6.797530213405809,6.797530213405809,20.336875855888568,20.336875855888568
1124,1125,54871-84,WegoWise,1.2,Generating Revenue,0.0,0.0,www.wegowise.com,Unknown,0.0,0.0,0.0,Measurabl,Mass.Gov,0.0,2010.0,8,15.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.19543973941368,60.647750071653775,20.215916690551257,20.20567821498247,20.20567821498247
713,713,64945-45,National Association of Professional Women,24.96,Profitable,26.29,4.0,www.napw.com,http://www.linkedin.com/company/iawomenhq,4.0,0.0,0.0,Professional Diversity Network,Unknown,0.0,0.0,10,2025.0,4,4.0,7.0,1.0,1.0,0.0,0.0,0.0,66.0,40.39087947882736,0.0,0.0,20.19543973941368,20.19543973941368
890,890,10691-20,Alcatel-Lucent,11.35,Profitable,0.0,0.0,www.alcatel-lucent.com,Unknown,0.0,52775.0,18553.0,Nokia,Unknown,0.0,1871.0,10,154.0,4,3.0,0.0,0.0,0.0,9.0,9.0,0.0,66.0,40.39087947882736,0.0,0.0,20.19543973941368,20.19543973941368
2055,2077,65374-93,V-Gen,0.0,Generating Revenue,0.0,34.44,www.vgen.com,http://www.linkedin.com/company/v-gen,34.44,32.0,22.0,Newport (Irvine),Unknown,0.0,1988.0,8,37.0,4,0.0,0.0,5.0,5.0,6.0,5.0,0.0,66.0,40.39087947882736,0.0,0.0,20.19543973941368,20.19543973941368
1394,1400,42517-45,Contech Castings,0.0,Generating Revenue,0.0,42.18,Unknown,http://www.linkedin.com/company/contech-inc.,42.18,34.0,18.0,Shiloh Industries,Unknown,0.0,1950.0,8,75.0,4,0.0,0.0,5.0,5.0,6.0,5.0,0.0,66.0,40.39087947882736,0.0,0.0,20.19543973941368,20.19543973941368
487,487,120470-32,Sharp Freight Systems,71.0,Generating Revenue,0.0,20.04,www.sharpfreight.com,Unknown,20.04,0.0,0.0,Echo Global Logistics,Unknown,0.0,1965.0,8,60.0,4,6.0,0.0,4.0,3.0,0.0,0.0,0.0,65.5,40.06514657980456,0.0,0.0,20.03257328990228,20.03257328990228
1359,1364,118925-65,chors,0.0,Generating Revenue,0.0,0.0,www.chors.de,Unknown,0.0,0.0,0.0,DG FastChannel,Unknown,0.0,2002.0,8,23.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.24104234527687,21.63658309757274,21.63658309757274,19.938812721424803,19.938812721424803
1288,1292,125171-47,Axis (NY),0.0,Generating Revenue,0.0,3.0,www.axisgraphics.tv,Unknown,3.0,0.0,0.0,Chyron,Unknown,0.0,0.0,8,2025.0,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.5,21.17263843648208,18.60738068518156,18.60738068518156,19.89000956083182,19.89000956083182
2101,2124,125518-42,WiLife,0.0,Generating Revenue,0.0,86.11,www.wilife.com,Unknown,86.11,11.0,0.0,Logitech,Unknown,0.0,2002.0,8,23.0,4,0.0,0.0,6.0,6.0,4.0,0.0,0.0,65.0,39.73941368078175,0.0,0.0,19.869706840390876,19.869706840390876
1003,1004,232822-45,RadiaDyne,6.0,Generating Revenue,0.0,75.0,www.radiadyne.com,Unknown,75.0,0.0,0.0,Angiodynamics,Unknown,0.0,2007.0,8,18.0,4,2.0,0.0,6.0,6.0,0.0,0.0,0.0,65.0,39.73941368078175,0.0,0.0,19.869706840390876,19.869706840390876
661,661,226395-01,OMG Electronic Chemicals (M),30.9,Generating Revenue,0.0,28.66,Unknown,Unknown,28.66,0.0,0.0,Element Solutions (Specialty Chemicals),Unknown,0.0,1995.0,8,30.0,4,5.0,0.0,4.0,4.0,0.0,0.0,0.0,65.0,39.73941368078175,0.0,0.0,19.869706840390876,19.869706840390876
77,77,228308-32,Olympus Europa,1918.75,Generating Revenue,4.98,0.0,www.olympus-europa.com,http://www.linkedin.com/company/olympus-europa-se-co-kg,0.0,0.0,0.0,Unknown,Unknown,0.0,1919.0,8,106.0,4,10.0,2.0,0.0,0.0,0.0,0.0,0.0,65.0,39.73941368078175,0.0,0.0,19.869706840390876,19.869706840390876
897,897,41303-80,Cimetrix,10.9,Generating Revenue,0.0,35.0,www.cimetrix.com,http://www.linkedin.com/company/cimetrix-inc,35.0,1.0,0.0,PDF Solutions,Unknown,0.0,1989.0,8,36.0,4,3.0,0.0,5.0,5.0,1.0,0.0,0.0,65.0,39.73941368078175,0.0,0.0,19.869706840390876,19.869706840390876
859,859,403973-02,MARCO (Machinery),13.07,Generating Revenue,-7.52,42.28,www.marco.co.uk,http://www.linkedin.com/company/marco-limited,42.28,1.0,0.0,ATS ( Ontario),Unknown,0.0,1985.0,8,40.0,4,3.0,0.0,5.0,5.0,1.0,0.0,0.0,65.0,39.73941368078175,0.0,0.0,19.869706840390876,19.869706840390876
896,896,310077-37,Tech Elevator,11.0,Generating Revenue,0.0,23.5,www.techelevator.com,http://www.linkedin.com/company/tech-elevator,23.5,0.0,0.0,Stride (Educational Software),Unknown,0.0,2015.0,8,10.0,10,3.0,0.0,4.0,4.0,0.0,0.0,0.0,65.0,39.73941368078175,0.0,0.0,19.869706840390876,19.869706840390876
837,837,102822-22,Xenos Group,14.61,Generating Revenue,8.41,31.7,www.xenos.com,http://www.linkedin.com/company/actuateccmgroup,33.51,1.0,0.0,Actuate (California),Unknown,0.0,1980.0,8,45.0,4,3.0,3.0,4.0,4.0,1.0,0.0,0.0,65.0,39.73941368078175,0.0,0.0,19.869706840390876,19.869706840390876
1411,1417,123578-47,CreditIQ,0.0,Generating Revenue,0.0,80.0,www.creditiq.com,http://www.linkedin.com/company/creditiq,80.0,0.0,0.0,Cars.com,Unknown,0.0,2014.0,8,11.0,10,0.0,0.0,6.0,6.0,0.0,0.0,0.0,65.0,39.73941368078175,0.0,0.0,19.869706840390876,19.869706840390876
2029,2051,96862-78,TransVideo International,0.0,Generating Revenue,0.0,1.71,www.transvideo.com.cn,Unknown,1.71,0.0,0.0,Endeavor Streaming,Unknown,0.0,2003.0,8,22.0,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.5,21.17263843648208,18.378507614023118,18.378507614023118,19.775573025252598,19.775573025252598
913,913,327115-99,InGenius Software,10.0,Generating Revenue,0.0,34.29,www.ingenius.com,Unknown,34.29,4.0,2.0,Upland Software,Unknown,0.0,1996.0,8,29.0,4,3.0,0.0,5.0,4.0,2.0,1.0,0.0,64.5,39.41368078175896,0.0,0.0,19.70684039087948,19.70684039087948
748,748,118728-73,Turbotec Products,20.92,Generating Revenue,-14.26,14.1,www.turbotecproducts.com,http://www.linkedin.com/company/turbotec-products-inc-,14.1,12.0,4.0,Mueller Industries,Unknown,0.0,1978.0,8,47.0,4,4.0,0.0,3.0,3.0,4.0,2.0,0.0,64.5,39.41368078175896,0.0,0.0,19.70684039087948,19.70684039087948
447,447,61602-49,PECO Control Systems,83.0,Profitable,6.68,0.0,www.pecocontrolsystems.com,http://www.linkedin.com/company/peco,0.0,0.0,0.0,Astronics,Akatsuki,0.0,1938.0,10,87.0,4,7.0,3.0,0.0,0.0,0.0,0.0,0.0,64.5,39.41368078175896,0.0,0.0,19.70684039087948,19.70684039087948
1195,1199,65058-94,2ergo Americas,0.0,Generating Revenue,0.0,3.8,Unknown,Unknown,3.8,18.0,2.0,SoundBite Communications,Unknown,0.0,1996.0,8,29.0,4,0.0,0.0,1.0,1.0,5.0,1.0,0.0,44.5,26.3843648208469,12.83977929198875,12.83977929198875,19.612072056417826,19.612072056417826
1649,1661,401030-11,LDRLY,0.0,Generating Revenue,0.0,4.0,www.ldrlygames.io,http://www.linkedin.com/company/ldrly,4.0,0.0,0.0,East Side Games Group (Entertainment Software),Unknown,0.0,2018.0,8,7.0,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.5,25.0814332247557,28.09645821541067,14.048229107705335,19.56483116623052,19.56483116623052
947,947,61572-70,Sunwave Gas & Power,8.4,Bankruptcy: Liquidation,0.0,0.0,www.gosunwave.com,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,2011.0,0,14.0,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.863192182410424,66.46473986441235,33.232369932206176,19.5477810573083,19.5477810573083
798,798,160655-32,Seed Genetics International,18.0,Generating Revenue,0.0,16.76,www.sgiseeds.com,Unknown,16.76,10.0,10.0,S&W Seed,Unknown,0.0,2003.0,8,22.0,4,4.0,0.0,3.0,3.0,3.0,4.0,0.0,64.0,39.08794788273615,0.0,0.0,19.543973941368076,19.543973941368076
951,951,56439-82,ILX Lightwave,8.0,Profitable,0.0,9.3,www.ilxlightwave.com,Unknown,13.1,14.0,7.0,Newport (Irvine),Unknown,0.0,1986.0,10,39.0,4,2.0,0.0,2.0,3.0,4.0,3.0,0.0,64.0,39.08794788273615,0.0,0.0,19.543973941368076,19.543973941368076
1002,1003,128417-14,Mobile Process Technology,6.0,Profitable,0.0,11.8,www.mobileprocess.com,Unknown,11.8,0.0,0.0,Envirogen Technologies,Unknown,0.0,1969.0,10,56.0,4,2.0,0.0,3.0,2.0,0.0,0.0,0.0,56.0,33.87622149837133,5.119127691577214,5.119127691577214,19.49767459497427,19.49767459497427
1960,1981,266300-11,Snap Global,0.0,Generating Revenue,0.0,4.81,www.snaptv.tv,http://www.linkedin.com/company/snapmediaar,6.4,0.0,0.0,Hemisphere Media Group,Unknown,0.0,2009.0,8,16.0,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,41.0,24.104234527687293,14.757031403462184,14.757031403462184,19.430632965574738,19.430632965574738
1281,1285,63943-48,Auto.Ru,0.0,Generating Revenue,0.0,175.0,www.auto.ru,http://www.linkedin.com/company/auto.ru,175.0,0.0,0.0,Yandex,Unknown,0.0,1996.0,8,29.0,4,0.0,0.0,7.0,7.0,0.0,0.0,0.0,63.5,38.76221498371335,0.0,0.0,19.381107491856675,19.381107491856675
879,879,224187-76,Ventanex,12.0,Generating Revenue,0.0,50.0,www.ventanex.com,Unknown,50.0,0.0,0.0,Realtime Electronic Payments,Unknown,0.0,2012.0,8,13.0,4,3.0,0.0,5.0,5.0,0.0,0.0,0.0,63.5,38.76221498371335,0.0,0.0,19.381107491856675,19.381107491856675
939,939,93089-35,Reeher,8.9,Generating Revenue,-28.8,41.18,www.reeher.com,Unknown,41.18,0.0,0.0,Blackbaud,Unknown,0.0,2002.0,8,23.0,4,3.0,0.0,5.0,5.0,0.0,0.0,0.0,63.5,38.76221498371335,0.0,0.0,19.381107491856675,19.381107491856675
888,888,114832-09,Indatus,11.5,Generating Revenue,0.0,49.42,www.indatus.com,Unknown,49.42,0.0,0.0,RealPage,Unknown,0.0,1982.0,8,43.0,4,3.0,0.0,5.0,5.0,0.0,0.0,0.0,63.5,38.76221498371335,0.0,0.0,19.381107491856675,19.381107491856675
810,810,343445-86,mkodo,16.36,Generating Revenue,27.57,10.2,www.mkodo.com,http://www.linkedin.com/company/mkodo,10.2,0.0,0.0,Pollard Banknote,Unknown,0.0,2001.0,8,24.0,4,4.0,7.0,2.0,2.0,0.0,0.0,0.0,63.5,38.76221498371335,0.0,0.0,19.381107491856675,19.381107491856675
1043,1044,155513-44,NavisWorks,3.87,Generating Revenue,36.55,16.5,www.navisworks.com,Unknown,16.5,0.0,0.0,Autodesk,Unknown,0.0,2002.0,8,23.0,4,2.0,8.0,3.0,3.0,0.0,0.0,0.0,63.5,38.76221498371335,0.0,0.0,19.381107491856675,19.381107491856675
376,376,231665-32,Convert Italia,118.78,Generating Revenue,15.88,0.0,www.convertitalia.com,Unknown,0.0,1.0,0.0,Valmont Industries,Unknown,0.0,1981.0,8,44.0,4,7.0,6.0,0.0,0.0,1.0,0.0,0.0,63.5,38.76221498371335,0.0,0.0,19.381107491856675,19.381107491856675
1538,1546,343161-91,FruitSmart,0.0,Generating Revenue,0.0,105.0,www.fruitsmart.com,http://www.linkedin.com/company/fruitsmart-inc,105.0,0.0,0.0,Universal (Tobacco Company),Unknown,0.0,1982.0,8,43.0,4,0.0,0.0,7.0,7.0,0.0,0.0,0.0,63.5,38.76221498371335,0.0,0.0,19.381107491856675,19.381107491856675
490,490,452687-68,Fe-da Electronics Company,70.8,Generating Revenue,54.25,0.0,www.fe-daelectronicssg.com,Unknown,0.0,0.0,0.0,WiMi Hologram Cloud,Unknown,0.0,2009.0,8,16.0,4,6.0,9.0,0.0,0.0,0.0,0.0,0.0,63.5,38.76221498371335,0.0,0.0,19.381107491856675,19.381107491856675
1012,1013,155925-19,ShipTime,5.56,Generating Revenue,35.51,14.13,www.shiptime.com,http://www.linkedin.com/company/shiptime,14.13,0.0,0.0,Paid (management tools),Unknown,0.0,2008.0,8,17.0,4,2.0,8.0,3.0,3.0,0.0,0.0,0.0,63.5,38.76221498371335,0.0,0.0,19.381107491856675,19.381107491856675
1084,1085,271348-57,Pagatelia,2.32,Generating Revenue,24.5,29.4,www.pagatelia.com,http://www.linkedin.com/company/pagatelia,29.4,0.0,0.0,Verra Mobility,Unknown,0.0,2010.0,8,15.0,4,1.0,7.0,4.0,4.0,0.0,0.0,0.0,63.5,38.76221498371335,0.0,0.0,19.381107491856675,19.381107491856675
1631,1643,114073-21,Kay Flo Industries,0.0,Generating Revenue,0.0,129.4,www.kay-flo.com,Unknown,129.4,0.0,0.0,The Andersons,Unknown,0.0,1954.0,8,71.0,4,0.0,0.0,7.0,7.0,0.0,0.0,0.0,63.5,38.76221498371335,0.0,0.0,19.381107491856675,19.381107491856675
1005,1006,150772-78,ToolBox Solutions,6.0,Profitable,0.0,21.99,www.toolboxsolutions.com,Unknown,21.99,0.0,0.0,SPS Commerce,Unknown,0.0,1999.0,10,26.0,4,2.0,0.0,4.0,4.0,0.0,0.0,0.0,63.0,38.43648208469055,0.0,0.0,19.218241042345277,19.218241042345277
1698,1712,459987-85,Millennial Specialty Insurance,0.0,Generating Revenue,0.0,45.5,www.msimga.com,http://www.linkedin.com/company/millennial-specialty-insurance,65.0,0.0,0.0,The Baldwin Insurance Group,Unknown,0.0,2015.0,8,10.0,10,0.0,0.0,5.0,6.0,0.0,0.0,0.0,63.0,38.43648208469055,0.0,0.0,19.218241042345277,19.218241042345277
629,629,112399-75,CQI Solutions,37.1,Profitable,0.0,8.54,www.cqisolutions.com,Unknown,8.54,0.0,0.0,NextGen Healthcare,Unknown,0.0,1995.0,10,30.0,4,5.0,0.0,2.0,2.0,0.0,0.0,0.0,63.0,38.43648208469055,0.0,0.0,19.218241042345277,19.218241042345277
